iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,Vaccination,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,positive_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred
BGD,Asia,Bangladesh,26-02-21,545424,470,8395,11,3186.142,2.746,1,49.04,0.064,4019104,15032,23.732,0.089,0.0287,,,,,,,,,
BGD,Asia,Bangladesh,27-02-21,545831,407,8400,5,3188.519,2.378,1,49.069,0.029,4031452,12348,23.805,0.073,0.0289,2984773,2984773,,,,1.74,1.74,,
BGD,Asia,Bangladesh,28-02-21,546216,385,8408,8,3190.768,2.249,1,49.116,0.047,4044863,13411,23.884,0.079,0.0297,3110525,3110525,,,125752,1.82,1.82,,
BGD,Asia,Bangladesh,01-03-21,546801,585,8416,8,3194.185,3.417,1,49.163,0.047,4058433,13570,23.964,0.08,0.0312,,,,,,,,,
BGD,Asia,Bangladesh,02-03-21,547316,515,8423,7,3197.194,3.008,1,49.204,0.041,4073758,15325,24.054,0.09,0.0316,3341505,3341505,,,,1.95,1.95,,
BGD,Asia,Bangladesh,03-03-21,547930,614,8428,5,3200.781,3.587,1,49.233,0.029,4090172,16414,24.151,0.097,0.0333,,,,,,,,,
BGD,Asia,Bangladesh,04-03-21,548549,619,8435,7,3204.397,3.616,1,49.274,0.041,4106157,15985,24.246,0.094,0.0352,3581169,3581169,,,,2.09,2.09,,
BGD,Asia,Bangladesh,05-03-21,549184,635,8441,6,3208.106,3.709,1,49.309,0.035,4119867,13710,24.327,0.081,0.0373,,,,,,,,,
BGD,Asia,Bangladesh,06-03-21,549724,540,8451,10,3211.26,3.154,1,49.367,0.058,4132949,13082,24.404,0.077,0.0384,,,,,,,,,
BGD,Asia,Bangladesh,07-03-21,550330,606,8462,11,3214.8,3.54,1,49.432,0.064,4147041,14092,24.487,0.083,0.0403,3682152,3682152,,,,2.15,2.15,,
BGD,Asia,Bangladesh,08-03-21,551175,845,8476,14,3219.737,4.936,1,49.513,0.082,4163999,16958,24.587,0.1,0.0414,,,,,,,,,
BGD,Asia,Bangladesh,09-03-21,552087,912,8489,13,3225.064,5.328,1,49.589,0.076,4181774,17775,24.692,0.105,0.0442,4013963,4013963,,,,2.34,2.34,,
BGD,Asia,Bangladesh,10-03-21,553105,1018,8496,7,3231.011,5.947,1,49.63,0.041,4198806,17032,24.793,0.101,0.0476,,,,,,,,,
BGD,Asia,Bangladesh,11-03-21,554156,1051,8502,6,3237.15,6.14,1,49.665,0.035,4216864,18058,24.899,0.107,0.0506,4218127,4218127,,,,2.46,2.46,,
BGD,Asia,Bangladesh,12-03-21,555222,1066,8515,13,3243.377,6.227,1,49.741,0.076,4232975,16111,24.995,0.095,0.0534,,,,,,,,,
BGD,Asia,Bangladesh,13-03-21,556236,1014,8527,12,3249.301,5.923,1,49.811,0.07,4249181,16206,25.09,0.096,0.056,,,,,,,,,
BGD,Asia,Bangladesh,14-03-21,557395,1159,8545,18,3256.071,6.77,1,49.916,0.105,4265387,16206,25.186,0.096,0.0597,4398094,4398094,,,,2.57,2.57,,
BGD,Asia,Bangladesh,15-03-21,559168,1773,8571,26,3266.428,10.357,1,50.068,0.152,4284082,18695,25.296,0.11,0.0666,,,,,,,,,
BGD,Asia,Bangladesh,16-03-21,560887,1719,8597,26,3276.47,10.042,1,50.22,0.152,4304830,20748,25.419,0.123,0.0715,4580391,4580391,,,,2.68,2.68,,
BGD,Asia,Bangladesh,17-03-21,562752,1865,8608,11,3287.365,10.895,1,50.284,0.064,4329105,24275,25.562,0.143,0.074,,,,,,,,,
BGD,Asia,Bangladesh,18-03-21,564939,2187,8624,16,3300.14,12.776,1,50.378,0.093,4350030,20925,25.686,0.124,0.081,4687824,4687824,,,,2.74,2.74,,
BGD,Asia,Bangladesh,19-03-21,566838,1899,8642,18,3311.233,11.093,1,50.483,0.105,4368947,18917,25.797,0.112,0.0854,,,,,,,,,
BGD,Asia,Bangladesh,20-03-21,568706,1868,8668,26,3322.145,10.912,1,50.635,0.152,4388847,19900,25.915,0.118,0.0893,4760747,4760747,,,,2.78,2.78,,
BGD,Asia,Bangladesh,21-03-21,570878,2172,8690,22,3334.833,12.688,1,50.763,0.129,4409955,21108,26.04,0.125,0.0933,,,,,,,,,
BGD,Asia,Bangladesh,22-03-21,573687,2809,8720,30,3351.242,16.409,1,50.939,0.175,4435066,25111,26.188,0.148,0.0962,4911902,4911902,,,,2.87,2.87,,
BGD,Asia,Bangladesh,23-03-21,577241,3554,8738,18,3372.003,20.761,1,51.044,0.105,4461020,25954,26.341,0.153,0.1047,,,,,,,,,
BGD,Asia,Bangladesh,24-03-21,580808,3567,8763,25,3392.84,20.837,1,51.19,0.146,4488522,27502,26.503,0.162,0.1133,5069049,5069049,,,,2.96,2.96,,
BGD,Asia,Bangladesh,25-03-21,584395,3587,8797,34,3413.794,20.954,1,51.388,0.199,4515567,27045,26.663,0.16,0.1175,5139456,5139456,,,70407,3,3,,
BGD,Asia,Bangladesh,26-03-21,588132,3737,8830,33,3435.624,21.83,1,51.581,0.193,4542866,27299,26.824,0.161,0.1224,,,,,,,,,
BGD,Asia,Bangladesh,27-03-21,591806,3674,8869,39,3457.086,21.462,1,51.809,0.228,4567530,24664,26.97,0.146,0.1293,,,,,,,,,
BGD,Asia,Bangladesh,28-03-21,595714,3908,8904,35,3479.915,22.829,1,52.013,0.204,4589666,22136,27.101,0.131,0.1382,,,,,,,,,
BGD,Asia,Bangladesh,29-03-21,600895,5181,8949,45,3510.18,30.265,1,52.276,0.263,4617861,28195,27.267,0.166,0.1488,5319679,5319679,,,,3.11,3.11,,
BGD,Asia,Bangladesh,30-03-21,605937,5042,8994,45,3539.633,29.453,1,52.539,0.263,4644481,26620,27.424,0.157,0.1564,,,,,,,,,
BGD,Asia,Bangladesh,31-03-21,611295,5358,9046,52,3570.933,31.299,1,52.843,0.304,4671412,26931,27.583,0.159,0.1667,5370431,5370431,,,,3.14,3.14,,
BGD,Asia,Bangladesh,01-04-21,617764,6469,9105,59,3608.722,37.789,1,53.188,0.345,4699603,28191,27.75,0.166,0.1813,5412691,5412691,,,42260,3.16,3.16,,
BGD,Asia,Bangladesh,02-04-21,624594,6830,9155,50,3648.62,39.898,1,53.48,0.292,4729896,30293,27.929,0.179,0.1949,,,,,,,,,
BGD,Asia,Bangladesh,03-04-21,630277,5683,9213,58,3681.818,33.198,1,53.819,0.339,4753996,24100,28.071,0.142,0.2063,5452634,5452634,,,,3.19,3.19,,
BGD,Asia,Bangladesh,04-04-21,637364,7087,9266,53,3723.217,41.399,1,54.128,0.31,4784720,30724,28.252,0.181,0.2135,5498172,5498172,,,45538,3.21,3.21,,
BGD,Asia,Bangladesh,05-04-21,644439,7075,9318,52,3764.546,41.329,1,54.432,0.304,4814959,30239,28.431,0.179,0.2209,5539494,5539494,,,41322,3.24,3.24,,
BGD,Asia,Bangladesh,06-04-21,651652,7213,9384,66,3806.682,42.135,1,54.817,0.386,4849270,34311,28.634,0.203,0.2232,,,,,,,,,
BGD,Asia,Bangladesh,07-04-21,659278,7626,9447,63,3851.23,44.548,1,55.185,0.368,4883900,34630,28.838,0.204,0.2258,5568703,5568703,,,,3.25,3.25,,
BGD,Asia,Bangladesh,08-04-21,666132,6854,9521,74,3891.268,40.038,1,55.618,0.432,4917093,33193,29.034,0.196,0.2224,5664830,5583507,81323,,96127,3.31,3.26,0.05,
BGD,Asia,Bangladesh,09-04-21,673594,7462,9584,63,3934.858,43.59,1,55.986,0.368,4948747,31654,29.221,0.187,0.2239,,,,,,,,,
BGD,Asia,Bangladesh,10-04-21,678937,5343,9661,77,3966.069,31.212,1,56.436,0.45,4974824,26077,29.375,0.154,0.2204,5821476,5603450,218026,,,3.4,3.27,0.13,
BGD,Asia,Bangladesh,11-04-21,684756,5819,9739,78,4000.062,33.992,1,56.891,0.456,5004200,29376,29.548,0.173,0.2159,6010824,5627107,383717,,189348,3.51,3.29,0.22,
BGD,Asia,Bangladesh,12-04-21,691957,7201,9822,83,4042.127,42.065,1,57.376,0.485,5039168,34968,29.755,0.206,0.2119,6172159,5649563,522596,,161335,3.61,3.3,0.31,
BGD,Asia,Bangladesh,13-04-21,697985,6028,9891,69,4077.34,35.213,1,57.779,0.403,5072123,32955,29.949,0.195,0.2079,,,,,,,,,
BGD,Asia,Bangladesh,14-04-21,703170,5185,9987,96,4107.628,30.289,1,58.34,0.561,5096948,24825,30.096,0.147,0.206,,,,,,,,,
BGD,Asia,Bangladesh,15-04-21,707362,4192,10081,94,4132.116,24.488,1,58.889,0.549,5116907,19959,30.214,0.118,0.2063,6617036,5686885,930151,,,3.87,3.32,0.54,
BGD,Asia,Bangladesh,16-04-21,711779,4417,10182,101,4157.919,25.802,1,59.479,0.59,5135813,18906,30.326,0.112,0.2041,,,,,,,,,
BGD,Asia,Bangladesh,17-04-21,715252,3473,10283,101,4178.207,20.288,1,60.069,0.59,5151998,16185,30.421,0.096,0.205,,,,,,,,,
BGD,Asia,Bangladesh,18-04-21,718950,3698,10385,102,4199.809,21.602,1,60.665,0.596,5171402,19404,30.536,0.115,0.2045,7080699,5714090,1366609,,,4.14,3.34,0.8,
BGD,Asia,Bangladesh,19-04-21,723221,4271,10497,112,4224.758,24.949,1,61.319,0.654,5195554,24152,30.678,0.143,0.1999,,,,,,,,,
BGD,Asia,Bangladesh,20-04-21,727780,4559,10588,91,4251.39,26.632,1,61.851,0.532,5222610,27056,30.838,0.16,0.198,7423274,5745085,1678189,,,4.34,3.36,0.98,
BGD,Asia,Bangladesh,21-04-21,732060,4280,10683,95,4276.392,25.002,1,62.406,0.555,5251018,28408,31.006,0.168,0.1875,,,,,,,,,
BGD,Asia,Bangladesh,22-04-21,736074,4014,10781,98,4299.84,23.448,1,62.978,0.572,5278447,27429,31.168,0.162,0.1777,7746661,5778686,1967975,,,4.53,3.38,1.15,
BGD,Asia,Bangladesh,23-04-21,739703,3629,10869,88,4321.039,21.199,1,63.492,0.514,5304343,25896,31.321,0.153,0.1657,,,,,,,,,
BGD,Asia,Bangladesh,24-04-21,742400,2697,10952,83,4336.794,15.755,1,63.977,0.485,5324914,20571,31.442,0.121,0.157,7954176,5798880,2155296,,,4.65,3.39,1.26,
BGD,Asia,Bangladesh,25-04-21,745322,2922,11053,101,4353.863,17.069,1,64.567,0.59,5346836,21922,31.572,0.129,0.1503,8145266,5818400,2326866,,191090,4.76,3.4,1.36,
BGD,Asia,Bangladesh,26-04-21,748628,3306,11150,97,4373.175,19.312,1,65.134,0.567,5372622,25786,31.724,0.152,0.1435,8277514,5819291,2458223,,132248,4.84,3.4,1.44,
BGD,Asia,Bangladesh,27-04-21,751659,3031,11228,78,4390.881,17.706,1,65.589,0.456,5396859,24237,31.867,0.143,0.137,8398700,5819616,2579084,,121186,4.91,3.4,1.51,
BGD,Asia,Bangladesh,28-04-21,754614,2955,11305,77,4408.143,17.262,1,66.039,0.45,5425065,28206,32.033,0.167,0.1296,8517801,5819646,2698155,,119101,4.98,3.4,1.58,
BGD,Asia,Bangladesh,29-04-21,756955,2341,11393,88,4421.818,13.675,1,66.553,0.514,5449993,24928,32.181,0.147,0.1217,8625350,5819656,2805694,,107549,5.04,3.4,1.64,
BGD,Asia,Bangladesh,30-04-21,759132,2177,11450,57,4434.535,12.717,1,66.886,0.333,5471039,21046,32.305,0.124,0.1166,,,,,,,,,
BGD,Asia,Bangladesh,01-05-21,760584,1452,11510,60,4443.017,8.482,1,67.237,0.35,5486156,15117,32.394,0.089,0.1128,,,,,,,,,
BGD,Asia,Bangladesh,02-05-21,761943,1359,11579,69,4450.956,7.939,1,67.64,0.403,5500314,14158,32.478,0.084,0.1083,8755950,5819709,2936241,,,5.11,3.4,1.72,
BGD,Asia,Bangladesh,03-05-21,763682,1739,11644,65,4461.115,10.159,1,68.019,0.38,5519745,19431,32.593,0.115,0.1023,8842888,5819719,3023169,,86938,5.17,3.4,1.77,
BGD,Asia,Bangladesh,04-05-21,765596,1914,11705,61,4472.295,11.181,1,68.376,0.356,5541729,21984,32.722,0.13,0.0962,8926466,5819757,3106709,,83578,5.21,3.4,1.81,
BGD,Asia,Bangladesh,05-05-21,767338,1742,11755,50,4482.471,10.176,1,68.668,0.292,5562013,20284,32.842,0.12,0.0929,9030320,5819811,3210509,,103854,5.28,3.4,1.88,
BGD,Asia,Bangladesh,06-05-21,769160,1822,11796,41,4493.115,10.643,1,68.907,0.24,5583598,21585,32.97,0.127,0.0914,9133278,5819854,3313424,,102958,5.34,3.4,1.94,
BGD,Asia,Bangladesh,07-05-21,770842,1682,11833,37,4502.94,9.826,1,69.123,0.216,5600611,17013,33.07,0.1,0.0904,,,,,,,,,
BGD,Asia,Bangladesh,08-05-21,772127,1285,11878,45,4510.447,7.506,1,69.386,0.263,5615314,14703,33.157,0.087,0.0894,9221387,5819856,3401531,,,5.39,3.4,1.99,
BGD,Asia,Bangladesh,09-05-21,773513,1386,11934,56,4518.543,8.096,1,69.713,0.327,5632229,16915,33.257,0.1,0.0877,9316086,5819900,3496186,,94699,5.44,3.4,2.04,
BGD,Asia,Bangladesh,10-05-21,775027,1514,11972,38,4527.387,8.844,1,69.935,0.222,5649077,16848,33.356,0.099,0.0877,,,,,,,,,
BGD,Asia,Bangladesh,11-05-21,776257,1230,12005,33,4534.573,7.185,1,70.128,0.193,5663261,14184,33.44,0.084,0.0877,9413433,5819910,3593523,,,5.5,3.4,2.1,
BGD,Asia,Bangladesh,12-05-21,777397,1140,12045,40,4541.232,6.659,1,70.362,0.234,5678557,15296,33.53,0.09,0.0863,9471065,5819912,3651153,,57632,5.53,3.4,2.13,
BGD,Asia,Bangladesh,13-05-21,778687,1290,12076,31,4548.768,7.536,1,70.543,0.181,5692028,13471,33.61,0.08,0.0879,,,,,,,,,
BGD,Asia,Bangladesh,14-05-21,779535,848,12102,26,4553.721,4.954,1,70.695,0.152,5699863,7835,33.656,0.046,0.0876,,,,,,,,,
BGD,Asia,Bangladesh,15-05-21,779796,261,12124,22,4555.246,1.525,1,70.823,0.129,5703621,3758,33.678,0.022,0.0868,,,,,,,,,
BGD,Asia,Bangladesh,16-05-21,780159,363,12149,25,4557.366,2.12,1,70.969,0.146,5709051,5430,33.71,0.032,0.0865,9519995,5819912,3700083,,,5.56,3.4,2.16,
BGD,Asia,Bangladesh,17-05-21,780857,698,12181,32,4561.444,4.077,1,71.156,0.187,5719398,10347,33.771,0.061,0.0829,9576935,5819912,3757023,,56940,5.59,3.4,2.19,
BGD,Asia,Bangladesh,18-05-21,782129,1272,12211,30,4568.874,7.43,1,71.332,0.175,5736253,16855,33.871,0.1,0.0805,9639289,5823201,3816088,,62354,5.63,3.4,2.23,
BGD,Asia,Bangladesh,19-05-21,783737,1608,12248,37,4578.268,9.393,1,71.548,0.216,5756781,20528,33.992,0.121,0.081,9650852,5823201,3827651,,11563,5.64,3.4,2.24,
BGD,Asia,Bangladesh,20-05-21,785194,1457,12284,36,4586.779,8.511,1,71.758,0.21,5776218,19437,34.107,0.115,0.0773,9748408,5823201,3925207,,97556,5.69,3.4,2.29,
BGD,Asia,Bangladesh,21-05-21,786698,1504,12310,26,4595.565,8.786,1,71.91,0.152,5794512,18294,34.215,0.108,0.0757,,,,,,,,,
BGD,Asia,Bangladesh,22-05-21,787726,1028,12348,38,4601.57,6.005,1,72.132,0.222,5806742,12230,34.287,0.072,0.0769,9789875,5823201,3966674,,,5.72,3.4,2.32,
BGD,Asia,Bangladesh,23-05-21,789080,1354,12376,28,4609.479,7.91,1,72.295,0.164,5821947,15205,34.377,0.09,0.079,,,,,,,,,
BGD,Asia,Bangladesh,24-05-21,790521,1441,12401,25,4617.897,8.418,1,72.442,0.146,5839630,17683,34.481,0.104,0.0804,9868062,5823231,4044831,,,5.76,3.4,2.36,
BGD,Asia,Bangladesh,25-05-21,792196,1675,12441,40,4627.682,9.785,1,72.675,0.234,5856254,16624,34.579,0.098,0.0839,9901717,5823231,4078486,,33655,5.78,3.4,2.38,
BGD,Asia,Bangladesh,26-05-21,793693,1497,12458,17,4636.426,8.745,1,72.774,0.099,5872688,16434,34.677,0.097,0.0859,,,,,,,,,
BGD,Asia,Bangladesh,27-05-21,794985,1292,12480,22,4643.974,7.547,1,72.903,0.129,5888603,15915,34.771,0.094,0.0871,9939018,5823245,4115773,,,5.81,3.4,2.4,
BGD,Asia,Bangladesh,28-05-21,796343,1358,12511,31,4651.907,7.933,1,73.084,0.181,5903209,14606,34.857,0.086,0.0887,,,,,,,,,
BGD,Asia,Bangladesh,29-05-21,797386,1043,12549,38,4657.999,6.093,1,73.306,0.222,5916393,13184,34.935,0.078,0.0881,9959947,5823245,4136702,,,5.82,3.4,2.42,
BGD,Asia,Bangladesh,30-05-21,798830,1444,12583,34,4666.435,8.435,1,73.505,0.199,5930670,14277,35.019,0.084,0.0897,9979415,5823245,4156170,,19468,5.83,3.4,2.43,
BGD,Asia,Bangladesh,31-05-21,800540,1710,12619,36,4676.424,9.989,1,73.715,0.21,5948848,18178,35.126,0.107,0.0917,9991671,5823245,4168426,,12256,5.84,3.4,2.44,
BGD,Asia,Bangladesh,01-06-21,802305,1765,12660,41,4686.734,10.31,1,73.954,0.24,5967098,18250,35.234,0.108,0.0912,9992849,5823245,4169604,,1178,5.84,3.4,2.44,
BGD,Asia,Bangladesh,02-06-21,804293,1988,12694,34,4698.347,11.613,1,74.153,0.199,5987357,20259,35.354,0.12,0.0924,,,,,,,,,
BGD,Asia,Bangladesh,03-06-21,805980,1687,12724,30,4708.202,9.855,1,74.328,0.175,6004329,16972,35.454,0.1,0.095,10020942,5823245,4197697,,,5.85,3.4,2.45,
BGD,Asia,Bangladesh,04-06-21,807867,1887,12758,34,4719.225,11.023,1,74.527,0.199,6022480,18151,35.561,0.107,0.0966,,,,,,,,,
BGD,Asia,Bangladesh,05-06-21,809314,1447,12801,43,4727.678,8.453,1,74.778,0.251,6035595,13115,35.638,0.077,0.1001,10021634,5823245,4198389,,,5.85,3.4,2.45,
BGD,Asia,Bangladesh,06-06-21,810990,1676,12839,38,4737.468,9.79,1,75,0.222,6051208,15613,35.731,0.092,0.1009,10034502,5823245,4211257,,12868,5.86,3.4,2.46,
BGD,Asia,Bangladesh,07-06-21,812960,1970,12869,30,4748.976,11.508,1,75.175,0.175,6068377,17169,35.832,0.101,0.1039,10040964,5823245,4217719,,6462,5.87,3.4,2.46,
BGD,Asia,Bangladesh,08-06-21,815282,2322,12913,44,4762.54,13.564,1,75.432,0.257,6087542,19165,35.945,0.113,0.1077,10046528,5823245,4223283,,5564,5.87,3.4,2.47,
BGD,Asia,Bangladesh,09-06-21,817819,2537,12949,36,4777.361,14.82,1,75.643,0.21,6108126,20584,36.067,0.122,0.112,,,,,,,,,
BGD,Asia,Bangladesh,10-06-21,820395,2576,12989,40,4792.408,15.048,1,75.876,0.234,6127573,19447,36.182,0.115,0.117,10058643,5823245,4235398,,,5.88,3.4,2.47,
BGD,Asia,Bangladesh,11-06-21,822849,2454,13032,43,4806.744,14.335,1,76.128,0.251,6146108,18535,36.291,0.109,0.1212,,,,,,,,,
BGD,Asia,Bangladesh,12-06-21,824486,1637,13071,39,4816.306,9.563,1,76.355,0.228,6157698,11590,36.359,0.068,0.1243,10062784,5823245,4239539,,,5.88,3.4,2.48,
BGD,Asia,Bangladesh,13-06-21,826922,2436,13118,47,4830.537,14.23,1,76.63,0.275,6176447,18749,36.47,0.111,0.1272,,,,,,,,,
BGD,Asia,Bangladesh,14-06-21,829972,3050,13172,54,4848.353,17.817,1,76.945,0.315,6197049,20602,36.592,0.122,0.1322,10071313,5823245,4248068,,,5.88,3.4,2.48,
BGD,Asia,Bangladesh,15-06-21,833291,3319,13222,50,4867.742,19.388,1,77.237,0.292,6220314,23265,36.729,0.137,0.1356,,,,,,,,,
BGD,Asia,Bangladesh,16-06-21,837247,3956,13282,60,4890.851,23.109,1,77.588,0.35,6244121,23807,36.87,0.141,0.1429,10078366,5823245,4255121,,,5.89,3.4,2.49,
BGD,Asia,Bangladesh,17-06-21,841087,3840,13345,63,4913.283,22.432,1,77.956,0.368,6268992,24871,37.017,0.147,0.1463,10079471,5823245,4256226,,1105,5.89,3.4,2.49,
BGD,Asia,Bangladesh,18-06-21,844970,3883,13399,54,4935.965,22.683,1,78.271,0.315,6289874,20882,37.14,0.123,0.1539,,,,,,,,,
BGD,Asia,Bangladesh,19-06-21,848027,3057,13466,67,4953.823,17.858,1,78.663,0.391,6306838,16964,37.24,0.1,0.1578,10083608,5823245,4260363,,,5.89,3.4,2.49,
BGD,Asia,Bangladesh,20-06-21,851668,3641,13548,82,4975.092,21.269,1,79.142,0.479,6329069,22231,37.371,0.131,0.1621,10086979,5823245,4263734,,3371,5.89,3.4,2.49,
BGD,Asia,Bangladesh,21-06-21,856304,4636,13626,78,5002.174,27.082,1,79.597,0.456,6353126,24057,37.513,0.142,0.1687,10089982,5823245,4266737,,3003,5.89,3.4,2.49,
BGD,Asia,Bangladesh,22-06-21,861150,4846,13702,76,5030.482,28.308,1,80.041,0.444,6378154,25028,37.661,0.148,0.1765,10090206,5823245,4266961,,224,5.89,3.4,2.49,
BGD,Asia,Bangladesh,23-06-21,866877,5727,13787,85,5063.937,33.455,1,80.538,0.497,6406410,28256,37.828,0.167,0.1826,10090433,5823245,4267188,,227,5.89,3.4,2.49,
BGD,Asia,Bangladesh,24-06-21,872935,6058,13868,81,5099.325,35.388,1,81.011,0.473,6436801,30391,38.007,0.179,0.1898,10095579,5823245,4272334,,5146,5.9,3.4,2.5,
BGD,Asia,Bangladesh,25-06-21,878804,5869,13976,108,5133.61,34.284,1,81.642,0.631,6464454,27653,38.171,0.163,0.1938,,,,,,,,,
BGD,Asia,Bangladesh,26-06-21,883138,4334,14053,77,5158.927,25.317,1,82.092,0.45,6483716,19262,38.284,0.114,0.1985,10097645,5823245,4274400,,,5.9,3.4,2.5,
BGD,Asia,Bangladesh,27-06-21,888406,5268,14172,119,5189.701,30.773,1,82.787,0.695,6508116,24400,38.429,0.144,0.2052,,,,,,,,,
BGD,Asia,Bangladesh,28-06-21,896770,8364,14276,104,5238.56,48.859,1,83.394,0.608,6543175,35059,38.636,0.207,0.2129,10099562,5823245,4276317,,,5.9,3.4,2.5,
BGD,Asia,Bangladesh,29-06-21,904436,7666,14388,112,5283.341,44.782,1,84.049,0.654,6575157,31982,38.824,0.189,0.2197,10101143,5823245,4277898,,1581,5.9,3.4,2.5,
BGD,Asia,Bangladesh,30-06-21,913258,8822,14503,115,5334.876,51.534,1,84.721,0.672,6610262,35105,39.032,0.207,0.2275,10103015,5823245,4279770,,1872,5.9,3.4,2.5,
BGD,Asia,Bangladesh,01-07-21,921559,8301,14646,143,5383.367,48.491,1,85.556,0.835,6642317,32055,39.221,0.189,0.2366,,,,,,,,,
BGD,Asia,Bangladesh,02-07-21,930042,8483,14778,132,5432.921,49.554,1,86.327,0.771,6672329,30012,39.398,0.177,0.2465,,,,,,,,,
BGD,Asia,Bangladesh,03-07-21,936256,6214,14912,134,5469.221,36.3,1,87.11,0.783,6695016,22687,39.532,0.134,0.2514,10104748,5823245,4281503,,,5.9,3.4,2.5,
BGD,Asia,Bangladesh,04-07-21,944917,8661,15065,153,5519.815,50.594,1,88.004,0.894,6724895,29879,39.709,0.176,0.2607,,,,,,,,,
BGD,Asia,Bangladesh,05-07-21,954881,9964,15229,164,5578.02,58.206,1,88.962,0.958,6758897,34002,39.909,0.201,0.2694,10106136,5823245,4282891,,,5.9,3.4,2.5,
BGD,Asia,Bangladesh,06-07-21,966406,11525,15392,163,5645.344,67.324,1,89.914,0.952,6795528,36631,40.126,0.216,0.2812,,,,,,,,,
BGD,Asia,Bangladesh,07-07-21,977568,11162,15593,201,5710.548,65.204,1,91.088,1.174,6831167,35639,40.336,0.21,0.2911,,,,,,,,,
BGD,Asia,Bangladesh,08-07-21,989219,11651,15792,199,5778.608,68.06,1,92.25,1.162,6868017,36850,40.554,0.218,0.2998,10107557,5823245,4284312,,,5.9,3.4,2.5,
BGD,Asia,Bangladesh,09-07-21,1000543,11324,16004,212,5844.759,66.15,1,93.489,1.238,6904603,36586,40.77,0.216,0.3035,,,,,,,,,
BGD,Asia,Bangladesh,10-07-21,1009315,8772,16189,185,5896.001,51.242,1,94.569,1.081,6932487,27884,40.934,0.165,0.3077,,,,,,,,,
BGD,Asia,Bangladesh,11-07-21,1021189,11874,16419,230,5965.364,69.363,1,95.913,1.344,6972502,40015,41.171,0.236,0.308,,,,,,,,,
BGD,Asia,Bangladesh,12-07-21,1034957,13768,16639,220,6045.791,80.427,1,97.198,1.285,7016569,44067,41.431,0.26,0.3108,,,,,,,,,
BGD,Asia,Bangladesh,13-07-21,1047155,12198,16842,203,6117.047,71.256,1,98.384,1.186,7058324,41755,41.677,0.247,0.3073,10108224,5823265,4284959,,,5.9,3.4,2.5,
BGD,Asia,Bangladesh,14-07-21,1059538,12383,17052,210,6189.383,72.336,1,99.611,1.227,7100814,42490,41.928,0.251,0.304,,,,,,,,,
BGD,Asia,Bangladesh,15-07-21,1071774,12236,17278,226,6260.861,71.478,1,100.931,1.32,7145755,44941,42.194,0.265,0.2972,,,,,,,,,
BGD,Asia,Bangladesh,16-07-21,1083922,12148,17465,187,6331.824,70.964,1,102.023,1.092,7187702,41947,42.441,0.248,0.2945,,,,,,,,,
BGD,Asia,Bangladesh,17-07-21,1092411,8489,17669,204,6381.414,49.589,1,103.215,1.192,7216916,29214,42.614,0.173,0.2921,,,,,,,,,
BGD,Asia,Bangladesh,18-07-21,1103989,11578,17894,225,6449.047,67.634,1,104.529,1.314,7256722,39806,42.849,0.235,0.2913,,,,,,,,,
BGD,Asia,Bangladesh,19-07-21,1117310,13321,18125,231,6526.863,77.816,1,105.879,1.349,7301734,45012,43.115,0.266,0.2888,,,,,,,,,
BGD,Asia,Bangladesh,20-07-21,1128889,11579,18325,200,6594.503,67.64,1,107.047,1.168,7341244,39510,43.348,0.233,0.2889,,,,,,,,,
BGD,Asia,Bangladesh,21-07-21,1136503,7614,18498,173,6638.981,44.478,1,108.058,1.011,7366223,24979,43.495,0.147,0.29,10112604,5823265,4289339,,,5.91,3.4,2.51,
BGD,Asia,Bangladesh,22-07-21,1140200,3697,18685,187,6660.577,21.596,1,109.15,1.092,7377709,11486,43.563,0.068,0.295,10320579,6031105,4289474,,207975,6.03,3.52,2.51,
BGD,Asia,Bangladesh,23-07-21,1146564,6364,18851,166,6697.753,37.176,1,110.12,0.97,7398202,20493,43.684,0.121,0.2976,,,,,,,,,
BGD,Asia,Bangladesh,24-07-21,1153344,6780,19046,195,6737.359,39.606,1,111.259,1.139,7419029,20827,43.807,0.123,0.3015,10322957,6033439,4289518,,,6.03,3.52,2.51,
BGD,Asia,Bangladesh,25-07-21,1164635,11291,19274,228,6803.316,65.957,1,112.591,1.332,7456616,37587,44.029,0.222,0.3034,10366468,6076310,4290158,,43511,6.06,3.55,2.51,
BGD,Asia,Bangladesh,26-07-21,1179827,15192,19521,247,6892.062,88.745,1,114.034,1.443,7507568,50952,44.33,0.301,0.3037,10404676,6114127,4290549,,38208,6.08,3.57,2.51,
BGD,Asia,Bangladesh,27-07-21,1194752,14925,19779,258,6979.247,87.186,1,115.541,1.507,7560046,52478,44.64,0.31,0.301,10472964,6181065,4291899,,68288,6.12,3.61,2.51,
BGD,Asia,Bangladesh,28-07-21,1210982,16230,20016,237,7074.056,94.809,1,116.925,1.384,7613923,53877,44.958,0.318,0.3007,10920876,6622525,4298351,,447912,6.38,3.87,2.51,
